subj,type,item,condition,order,region,word,position,RT,logW,Wlength,Nstrokes
14,F2,9,a,TSV,8,会用。,-,401,3.68,2,11
14,F2,9,a,TSV,?,N,1,1790,,,
14,F2,4,b,SVO,0,可能,adv1,331,4.65,2,15
14,F2,4,b,SVO,1,多数,d2,329,2.48,2,19
14,F2,4,b,SVO,2,观众,na,337,3.4,2,12
14,F2,4,b,SVO,3,都,adv2,324,5.25,1,10
14,F2,4,b,SVO,4,熟悉,v,217,3.09,2,26
14,F2,4,b,SVO,5,这部,d1,350,2.73,2,17
14,F2,4,b,SVO,6,影片,np,322,2.66,2,19
14,F2,4,b,SVO,7,而且,-,285,4.29,2,11
14,F2,4,b,SVO,8,记忆犹新。,-,286,1.56,4,29
14,F2,4,b,SVO,?,N,1,1973,,,
14,F2,3,a,TSV,0,这个,d1,378,4.96,2,10
14,F2,3,a,TSV,1,角色,np,463,3.38,2,13
14,F2,3,a,TSV,2,好像,adv1,308,4.05,2,19
14,F2,3,a,TSV,3,几位,d2,361,2.76,2,9
14,F2,3,a,TSV,4,影星,na,510,2.24,2,24
14,F2,3,a,TSV,5,都,adv2,369,5.25,1,10
14,F2,3,a,TSV,6,演过,v,272,3.23,2,20
14,F2,3,a,TSV,7,而且,-,392,4.29,2,11
14,F2,3,a,TSV,8,演得,-,326,3.21,2,25
14,F2,3,a,TSV,9,各有特色。,-,416,3.46,4,28
14,F2,3,a,TSV,?,Y,1,1633,,,
14,F2,15,a,TSV,0,那份,d1,316,3.47,2,12
14,F2,15,a,TSV,1,工作,np,375,4.48,2,10
14,F2,15,a,TSV,2,肯定,adv1,362,4.27,2,16
14,F2,15,a,TSV,3,几位,d2,428,2.76,2,9
14,F2,15,a,TSV,4,求职者,na,537,0.48,3,26
14,F2,15,a,TSV,5,都,adv2,329,5.25,1,10
14,F2,15,a,TSV,6,想要,v,306,3.83,2,22
14,F2,15,a,TSV,7,但是,-,253,4.72,2,16
14,F2,15,a,TSV,8,都没,-,326,3.7,2,17
14,F2,15,a,TSV,9,得到。,-,491,4.05,2,19
14,F2,15,a,TSV,?,N,1,2656,,,
14,F2,7,a,TSV,0,那个,d1,274,4.62,2,9
14,F2,7,a,TSV,1,城市,np,311,3.52,2,14
14,F2,7,a,TSV,2,或许,adv1,323,3.92,2,14
14,F2,7,a,TSV,3,几位,d2,331,2.76,2,9
14,F2,7,a,TSV,4,同事,na,312,3.14,2,14
14,F2,7,a,TSV,5,都,adv2,341,5.25,1,10
14,F2,7,a,TSV,6,去过,v,392,3.61,2,11
14,F2,7,a,TSV,7,好几趟了。,-,390,3.99,4,25
14,F2,7,a,TSV,?,Y,1,1695,,,
14,F2,2,b,SVO,0,估计,adv1,295,3.24,2,11
14,F2,2,b,SVO,1,许多,d2,582,3.3,2,12
14,F2,2,b,SVO,2,孩子,na,426,4.57,2,12
14,F2,2,b,SVO,3,都,adv2,371,5.25,1,10
14,F2,2,b,SVO,4,爱听,v,386,3.11,2,17
14,F2,2,b,SVO,5,这首,d1,422,3.64,2,16
14,F2,2,b,SVO,6,儿歌,np,324,1.51,2,16
14,F2,2,b,SVO,7,并且,-,350,3.64,2,11
14,F2,2,b,SVO,8,爱唱。,-,285,2.75,2,21
14,F2,2,b,SVO,?,N,1,1248,,,
14,F2,12,b,SVO,0,好像,adv1,314,4.05,2,19
14,F2,12,b,SVO,1,班上,d2,412,3.24,2,13
14,F2,12,b,SVO,2,小朋友,na,535,2.66,3,15
14,F2,12,b,SVO,3,都,adv2,382,5.25,1,10
14,F2,12,b,SVO,4,吃过,v,404,3.32,2,12
14,F2,12,b,SVO,5,那种,d1,323,3.6,2,15
14,F2,12,b,SVO,6,饼干,np,312,3.03,2,12
14,F2,12,b,SVO,7,许多,-,288,3.3,2,12
14,F2,12,b,SVO,8,次了。,-,283,4.17,2,8
14,F2,12,b,SVO,?,Y,1,1333,,,
14,F2,8,b,SVO,0,恐怕,adv1,417,3.35,2,18
14,F2,8,b,SVO,1,每个,d2,382,3.94,2,10
14,F2,8,b,SVO,2,学生,na,274,3.47,2,13
14,F2,8,b,SVO,3,都,adv2,518,5.25,1,10
14,F2,8,b,SVO,4,会背,v,597,3.6,2,15
14,F2,8,b,SVO,5,这首,d1,627,3.64,2,16
14,F2,8,b,SVO,6,唐诗,np,520,1.23,2,18
14,F2,8,b,SVO,7,但,-,357,4.83,1,7
14,F2,8,b,SVO,8,不一定,-,383,4.02,3,13
14,F2,8,b,SVO,9,能理解。,-,270,3.41,3,34
14,F2,8,b,SVO,?,N,1,1441,,,
14,F2,10,b,SVO,0,差不多,adv1,288,3.52,3,19
14,F2,10,b,SVO,1,各国,d2,316,1.83,2,14
14,F2,10,b,SVO,2,华人,na,317,1.42,2,8
14,F2,10,b,SVO,3,都,adv2,337,5.25,1,10
14,F2,10,b,SVO,4,会看,v,333,3.74,2,15
14,F2,10,b,SVO,5,春节,d1,379,0.78,2,14
14,F2,10,b,SVO,6,晚会,np,361,2.82,2,17
14,F2,10,b,SVO,7,而且,-,263,4.29,2,11
14,F2,10,b,SVO,8,会评论。,-,314,3.6,3,19
14,F2,10,b,SVO,?,Y,1,1054,,,
14,F2,11,a,TSV,0,那套,d1,238,3.46,2,16
14,F2,11,a,TSV,1,衣服,np,320,3.91,2,14
14,F2,11,a,TSV,2,好像,adv1,824,4.05,2,19
14,F2,11,a,TSV,3,几位,d2,340,2.76,2,9
14,F2,11,a,TSV,4,姑娘,na,366,3.58,2,18
14,F2,11,a,TSV,5,都,adv2,304,5.25,1,10
14,F2,11,a,TSV,6,买了,v,341,4.16,2,8
14,F2,11,a,TSV,7,却,-,240,4.13,1,7
14,F2,11,a,TSV,8,不敢穿。,-,384,3.85,3,24
14,F2,11,a,TSV,?,N,1,882,,,
14,F2,16,b,SVO,0,应该,adv1,321,4.58,2,15
14,F2,16,b,SVO,1,许多,d2,428,3.3,2,12
14,F2,16,b,SVO,2,客户,na,527,3.34,2,13
14,F2,16,b,SVO,3,都,adv2,719,5.25,1,10
14,F2,16,b,SVO,4,想买,v,588,3.53,2,19
14,F2,16,b,SVO,5,那款,d1,301,3.45,2,18
14,F2,16,b,SVO,6,汽车,np,405,3.38,2,11
14,F2,16,b,SVO,7,可是,-,352,4.07,2,14
14,F2,16,b,SVO,8,买不起。,-,308,1.73,3,20
14,F2,16,b,SVO,?,Y,1,1147,,,
14,F2,1,a,TSV,0,这个,d1,223,4.96,2,10
14,F2,1,a,TSV,1,汉字,np,293,1.2,2,11
14,F2,1,a,TSV,2,几乎,adv1,327,3.45,2,7
14,F2,1,a,TSV,3,所有,d2,198,4.44,2,14
14,F2,1,a,TSV,4,学生,na,278,3.47,2,13
14,F2,1,a,TSV,5,都,adv2,295,5.25,1,10
14,F2,1,a,TSV,6,认识,v,221,4.16,2,11
14,F2,1,a,TSV,7,而且,-,299,4.29,2,11
14,F2,1,a,TSV,8,会写。,-,255,3.62,2,11
14,F2,1,a,TSV,?,Y,1,1019,,,
15,F2,7,a,TSV,0,那个,d1,339,4.62,2,9
15,F2,7,a,TSV,1,城市,np,205,3.52,2,14
15,F2,7,a,TSV,2,或许,adv1,358,3.92,2,14
15,F2,7,a,TSV,3,几位,d2,282,2.76,2,9
15,F2,7,a,TSV,4,同事,na,249,3.14,2,14
15,F2,7,a,TSV,5,都,adv2,677,5.25,1,10
15,F2,7,a,TSV,6,去过,v,400,3.61,2,11
15,F2,7,a,TSV,7,好几趟了。,-,582,3.99,4,25
15,F2,7,a,TSV,?,Y,1,2990,,,
15,F2,12,b,SVO,0,好像,adv1,533,4.05,2,19
15,F2,12,b,SVO,1,班上,d2,319,3.24,2,13
15,F2,12,b,SVO,2,小朋友,na,265,2.66,3,15
15,F2,12,b,SVO,3,都,adv2,554,5.25,1,10
15,F2,12,b,SVO,4,吃过,v,243,3.32,2,12
15,F2,12,b,SVO,5,那种,d1,358,3.6,2,15
15,F2,12,b,SVO,6,饼干,np,365,3.03,2,12
15,F2,12,b,SVO,7,许多,-,379,3.3,2,12
15,F2,12,b,SVO,8,次了。,-,593,4.17,2,8
15,F2,12,b,SVO,?,Y,1,1145,,,
15,F2,8,b,SVO,0,恐怕,adv1,260,3.35,2,18
15,F2,8,b,SVO,1,每个,d2,229,3.94,2,10
15,F2,8,b,SVO,2,学生,na,232,3.47,2,13
15,F2,8,b,SVO,3,都,adv2,223,5.25,1,10
15,F2,8,b,SVO,4,会背,v,232,3.6,2,15
15,F2,8,b,SVO,5,这首,d1,215,3.64,2,16
15,F2,8,b,SVO,6,唐诗,np,383,1.23,2,18
15,F2,8,b,SVO,7,但,-,215,4.83,1,7
15,F2,8,b,SVO,8,不一定,-,232,4.02,3,13
15,F2,8,b,SVO,9,能理解。,-,725,3.41,3,34
15,F2,8,b,SVO,?,N,1,1627,,,
15,F2,6,b,SVO,0,也许,adv1,316,4.42,2,9
15,F2,6,b,SVO,1,很多,d2,200,4.17,2,15
15,F2,6,b,SVO,2,同学,na,348,3.01,2,14
15,F2,6,b,SVO,3,都,adv2,176,5.25,1,10
15,F2,6,b,SVO,4,读过,v,192,3.24,2,16
15,F2,6,b,SVO,5,这本,d1,320,3.65,2,12
15,F2,6,b,SVO,6,小说,np,181,2.99,2,12
15,F2,6,b,SVO,7,不止,-,181,2.88,2,8
15,F2,6,b,SVO,8,一遍。,-,631,3.49,2,13
15,F2,6,b,SVO,?,N,1,3240,,,
15,F2,1,a,TSV,0,这个,d1,394,4.96,2,10
15,F2,1,a,TSV,1,汉字,np,181,1.2,2,11
15,F2,1,a,TSV,2,几乎,adv1,196,3.45,2,7
15,F2,1,a,TSV,3,所有,d2,428,4.44,2,14
15,F2,1,a,TSV,4,学生,na,215,3.47,2,13
15,F2,1,a,TSV,5,都,adv2,508,5.25,1,10
15,F2,1,a,TSV,6,认识,v,276,4.16,2,11
15,F2,1,a,TSV,7,而且,-,565,4.29,2,11
15,F2,1,a,TSV,8,会写。,-,508,3.62,2,11
15,F2,1,a,TSV,?,Y,1,1494,,,
15,F2,2,b,SVO,0,估计,adv1,377,3.24,2,11
15,F2,2,b,SVO,1,许多,d2,196,3.3,2,12
15,F2,2,b,SVO,2,孩子,na,443,4.57,2,12
15,F2,2,b,SVO,3,都,adv2,356,5.25,1,10
15,F2,2,b,SVO,4,爱听,v,223,3.11,2,17
15,F2,2,b,SVO,5,这首,d1,399,3.64,2,16
15,F2,2,b,SVO,6,儿歌,np,272,1.51,2,16
15,F2,2,b,SVO,7,并且,-,394,3.64,2,11
15,F2,2,b,SVO,8,爱唱。,-,554,2.75,2,21
15,F2,2,b,SVO,?,N,1,3926,,,
15,F2,10,b,SVO,0,差不多,adv1,394,3.52,3,19
15,F2,10,b,SVO,1,各国,d2,171,1.83,2,14
15,F2,10,b,SVO,2,华人,na,185,1.42,2,8
15,F2,10,b,SVO,3,都,adv2,476,5.25,1,10
15,F2,10,b,SVO,4,会看,v,194,3.74,2,15
15,F2,10,b,SVO,5,春节,d1,175,0.78,2,14
15,F2,10,b,SVO,6,晚会,np,421,2.82,2,17
15,F2,10,b,SVO,7,而且,-,173,4.29,2,11
15,F2,10,b,SVO,8,会评论。,-,506,3.6,3,19
15,F2,10,b,SVO,?,Y,1,1386,,,
15,F2,16,b,SVO,0,应该,adv1,438,4.58,2,15
15,F2,16,b,SVO,1,许多,d2,166,3.3,2,12
15,F2,16,b,SVO,2,客户,na,192,3.34,2,13
15,F2,16,b,SVO,3,都,adv2,753,5.25,1,10
15,F2,16,b,SVO,4,想买,v,436,3.53,2,19
15,F2,16,b,SVO,5,那款,d1,164,3.45,2,18
15,F2,16,b,SVO,6,汽车,np,569,3.38,2,11
15,F2,16,b,SVO,7,可是,-,422,4.07,2,14
15,F2,16,b,SVO,8,买不起。,-,151,1.73,3,20
15,F2,16,b,SVO,?,Y,1,1281,,,
15,F2,5,a,TSV,0,这种,d1,327,4.16,2,16
15,F2,5,a,TSV,1,活动,np,174,3.45,2,15
15,F2,5,a,TSV,2,似乎,adv1,1469,3.5,2,11
15,F2,5,a,TSV,3,不少,d2,339,3.29,2,8
15,F2,5,a,TSV,4,学者,na,225,2.27,2,16
15,F2,5,a,TSV,5,都,adv2,420,5.25,1,10
15,F2,5,a,TSV,6,厌恶,v,155,2.61,2,16
15,F2,5,a,TSV,7,却,-,544,4.13,1,7
15,F2,5,a,TSV,8,还得,-,188,3.55,2,18
15,F2,5,a,TSV,9,参加。,-,641,3.91,2,13
15,F2,5,a,TSV,?,Y,1,1331,,,
15,F2,11,a,TSV,0,那套,d1,354,3.46,2,16
15,F2,11,a,TSV,1,衣服,np,181,3.91,2,14
15,F2,11,a,TSV,2,好像,adv1,398,4.05,2,19
15,F2,11,a,TSV,3,几位,d2,175,2.76,2,9
15,F2,11,a,TSV,4,姑娘,na,413,3.58,2,18
15,F2,11,a,TSV,5,都,adv2,177,5.25,1,10
15,F2,11,a,TSV,6,买了,v,187,4.16,2,8
15,F2,11,a,TSV,7,却,-,434,4.13,1,7
15,F2,11,a,TSV,8,不敢穿。,-,169,3.85,3,24
15,F2,11,a,TSV,?,N,1,1631,,,
15,F2,9,a,TSV,0,那台,d1,392,3.46,2,11
15,F2,9,a,TSV,1,电脑,np,181,3.51,2,15
15,F2,9,a,TSV,2,大概,adv1,460,3.68,2,16
15,F2,9,a,TSV,3,很多,d2,172,4.17,2,15
15,F2,9,a,TSV,4,青年,na,399,2.51,2,14
15,F2,9,a,TSV,5,都,adv2,196,5.25,1,10
15,F2,9,a,TSV,6,喜欢,v,337,4.66,2,18
15,F2,9,a,TSV,7,而且,-,181,4.29,2,11
15,F2,9,a,TSV,8,会用。,-,457,3.68,2,11
15,F2,9,a,TSV,?,N,1,1146,,,
15,F2,3,a,TSV,0,这个,d1,407,4.96,2,10
15,F2,3,a,TSV,1,角色,np,168,3.38,2,13
15,F2,3,a,TSV,2,好像,adv1,451,4.05,2,19
15,F2,3,a,TSV,3,几位,d2,173,2.76,2,9
15,F2,3,a,TSV,4,影星,na,491,2.24,2,24
15,F2,3,a,TSV,5,都,adv2,196,5.25,1,10
15,F2,3,a,TSV,6,演过,v,383,3.23,2,20
15,F2,3,a,TSV,7,而且,-,226,4.29,2,11
15,F2,3,a,TSV,8,演得,-,297,3.21,2,25
15,F2,3,a,TSV,9,各有特色。,-,491,3.46,4,28
15,F2,3,a,TSV,?,Y,1,1737,,,
15,F2,13,a,TSV,0,这类,d1,589,3.63,2,16
15,F2,13,a,TSV,1,麻烦事,np,180,2,3,29
15,F2,13,a,TSV,2,恐怕,adv1,403,3.35,2,18
15,F2,13,a,TSV,3,每个,d2,183,3.94,2,10
15,F2,13,a,TSV,4,科学家,na,375,2.89,3,27
15,F2,13,a,TSV,5,都,adv2,338,5.25,1,10
15,F2,13,a,TSV,6,碰到过,v,326,3.23,3,27
15,F2,13,a,TSV,7,许多,-,757,3.3,2,12
15,F2,13,a,TSV,8,次了。,-,951,4.17,2,8
15,F2,13,a,TSV,?,N,1,861,,,
15,F2,4,b,SVO,0,可能,adv1,276,4.65,2,15
15,F2,4,b,SVO,1,多数,d2,167,2.48,2,19
15,F2,4,b,SVO,2,观众,na,193,3.4,2,12
15,F2,4,b,SVO,3,都,adv2,268,5.25,1,10
15,F2,4,b,SVO,4,熟悉,v,155,3.09,2,26
15,F2,4,b,SVO,5,这部,d1,453,2.73,2,17
15,F2,4,b,SVO,6,影片,np,173,2.66,2,19
15,F2,4,b,SVO,7,而且,-,567,4.29,2,11
15,F2,4,b,SVO,8,记忆犹新。,-,498,1.56,4,29
15,F2,4,b,SVO,?,N,1,886,,,
15,F2,15,a,TSV,0,那份,d1,527,3.47,2,12
15,F2,15,a,TSV,1,工作,np,215,4.48,2,10
15,F2,15,a,TSV,2,肯定,adv1,1428,4.27,2,16
15,F2,15,a,TSV,3,几位,d2,1242,2.76,2,9
15,F2,15,a,TSV,4,求职者,na,27414,0.48,3,26
15,F2,15,a,TSV,5,都,adv2,298,5.25,1,10
15,F2,15,a,TSV,6,想要,v,219,3.83,2,22
15,F2,15,a,TSV,7,但是,-,426,4.72,2,16
15,F2,15,a,TSV,8,都没,-,259,3.7,2,17
15,F2,15,a,TSV,9,得到。,-,546,4.05,2,19
15,F2,15,a,TSV,?,N,1,1232,,,
15,F2,14,b,SVO,0,至少,adv1,388,3.83,2,10
15,F2,14,b,SVO,1,公司,d2,162,4,2,9
15,F2,14,b,SVO,2,员工,na,423,3.05,2,10
15,F2,14,b,SVO,3,都,adv2,169,5.25,1,10
15,F2,14,b,SVO,4,知道,v,185,5.29,2,20
15,F2,14,b,SVO,5,这条,d1,341,3.65,2,14
15,F2,14,b,SVO,6,规定,np,209,3.12,2,16
15,F2,14,b,SVO,7,并且,-,434,3.64,2,11
15,F2,14,b,SVO,8,必须,-,266,4.29,2,14
15,F2,14,b,SVO,9,遵守。,-,407,2.88,2,21
15,F2,14,b,SVO,?,Y,1,1111,,,
16,F2,8,b,SVO,0,恐怕,adv1,462,3.35,2,18
16,F2,8,b,SVO,1,每个,d2,422,3.94,2,10
16,F2,8,b,SVO,2,学生,na,308,3.47,2,13
16,F2,8,b,SVO,3,都,adv2,420,5.25,1,10
16,F2,8,b,SVO,4,会背,v,409,3.6,2,15
16,F2,8,b,SVO,5,这首,d1,648,3.64,2,16
16,F2,8,b,SVO,6,唐诗,np,396,1.23,2,18
16,F2,8,b,SVO,7,但,-,426,4.83,1,7
16,F2,8,b,SVO,8,不一定,-,477,4.02,3,13
16,F2,8,b,SVO,9,能理解。,-,763,3.41,3,34
16,F2,8,b,SVO,?,N,1,1703,,,
16,F2,3,a,TSV,0,这个,d1,340,4.96,2,10
16,F2,3,a,TSV,1,角色,np,373,3.38,2,13
16,F2,3,a,TSV,2,好像,adv1,356,4.05,2,19
16,F2,3,a,TSV,3,几位,d2,357,2.76,2,9
16,F2,3,a,TSV,4,影星,na,411,2.24,2,24
16,F2,3,a,TSV,5,都,adv2,380,5.25,1,10
16,F2,3,a,TSV,6,演过,v,362,3.23,2,20
16,F2,3,a,TSV,7,而且,-,363,4.29,2,11
16,F2,3,a,TSV,8,演得,-,344,3.21,2,25
16,F2,3,a,TSV,9,各有特色。,-,618,3.46,4,28
16,F2,3,a,TSV,?,Y,1,2983,,,
16,F2,13,a,TSV,0,这类,d1,356,3.63,2,16
16,F2,13,a,TSV,1,麻烦事,np,382,2,3,29
16,F2,13,a,TSV,2,恐怕,adv1,410,3.35,2,18
16,F2,13,a,TSV,3,每个,d2,361,3.94,2,10
16,F2,13,a,TSV,4,科学家,na,419,2.89,3,27
16,F2,13,a,TSV,5,都,adv2,380,5.25,1,10
16,F2,13,a,TSV,6,碰到过,v,348,3.23,3,27
16,F2,13,a,TSV,7,许多,-,651,3.3,2,12
16,F2,13,a,TSV,8,次了。,-,962,4.17,2,8
16,F2,13,a,TSV,?,N,1,1733,,,
16,F2,12,b,SVO,0,好像,adv1,491,4.05,2,19
16,F2,12,b,SVO,1,班上,d2,424,3.24,2,13
16,F2,12,b,SVO,2,小朋友,na,496,2.66,3,15
16,F2,12,b,SVO,3,都,adv2,436,5.25,1,10
16,F2,12,b,SVO,4,吃过,v,407,3.32,2,12
16,F2,12,b,SVO,5,那种,d1,422,3.6,2,15
16,F2,12,b,SVO,6,饼干,np,386,3.03,2,12
16,F2,12,b,SVO,7,许多,-,424,3.3,2,12
16,F2,12,b,SVO,8,次了。,-,629,4.17,2,8
16,F2,12,b,SVO,?,Y,1,1145,,,
16,F2,16,b,SVO,0,应该,adv1,359,4.58,2,15
16,F2,16,b,SVO,1,许多,d2,375,3.3,2,12
16,F2,16,b,SVO,2,客户,na,395,3.34,2,13
16,F2,16,b,SVO,3,都,adv2,417,5.25,1,10
16,F2,16,b,SVO,4,想买,v,498,3.53,2,19
16,F2,16,b,SVO,5,那款,d1,411,3.45,2,18
16,F2,16,b,SVO,6,汽车,np,416,3.38,2,11
16,F2,16,b,SVO,7,可是,-,470,4.07,2,14
16,F2,16,b,SVO,8,买不起。,-,899,1.73,3,20
16,F2,16,b,SVO,?,Y,1,941,,,
16,F2,4,b,SVO,0,可能,adv1,390,4.65,2,15
16,F2,4,b,SVO,1,多数,d2,428,2.48,2,19
16,F2,4,b,SVO,2,观众,na,420,3.4,2,12
16,F2,4,b,SVO,3,都,adv2,654,5.25,1,10
16,F2,4,b,SVO,4,熟悉,v,390,3.09,2,26
16,F2,4,b,SVO,5,这部,d1,359,2.73,2,17
16,F2,4,b,SVO,6,影片,np,380,2.66,2,19
16,F2,4,b,SVO,7,而且,-,369,4.29,2,11
16,F2,4,b,SVO,8,记忆犹新。,-,782,1.56,4,29
16,F2,4,b,SVO,?,N,1,1056,,,
16,F2,5,a,TSV,0,这种,d1,379,4.16,2,16
16,F2,5,a,TSV,1,活动,np,411,3.45,2,15
16,F2,5,a,TSV,2,似乎,adv1,372,3.5,2,11
16,F2,5,a,TSV,3,不少,d2,331,3.29,2,8
16,F2,5,a,TSV,4,学者,na,388,2.27,2,16
16,F2,5,a,TSV,5,都,adv2,319,5.25,1,10
16,F2,5,a,TSV,6,厌恶,v,402,2.61,2,16
16,F2,5,a,TSV,7,却,-,395,4.13,1,7
16,F2,5,a,TSV,8,还得,-,379,3.55,2,18
16,F2,5,a,TSV,9,参加。,-,867,3.91,2,13
16,F2,5,a,TSV,?,Y,1,1372,,,
16,F2,11,a,TSV,0,那套,d1,331,3.46,2,16
16,F2,11,a,TSV,1,衣服,np,407,3.91,2,14
16,F2,11,a,TSV,2,好像,adv1,325,4.05,2,19
16,F2,11,a,TSV,3,几位,d2,333,2.76,2,9
16,F2,11,a,TSV,4,姑娘,na,333,3.58,2,18
16,F2,11,a,TSV,5,都,adv2,303,5.25,1,10
16,F2,11,a,TSV,6,买了,v,312,4.16,2,8
16,F2,11,a,TSV,7,却,-,342,4.13,1,7
16,F2,11,a,TSV,8,不敢穿。,-,632,3.85,3,24
16,F2,11,a,TSV,?,N,1,1095,,,
16,F2,1,a,TSV,0,这个,d1,337,4.96,2,10
16,F2,1,a,TSV,1,汉字,np,344,1.2,2,11
16,F2,1,a,TSV,2,几乎,adv1,352,3.45,2,7
16,F2,1,a,TSV,3,所有,d2,322,4.44,2,14
16,F2,1,a,TSV,4,学生,na,339,3.47,2,13
16,F2,1,a,TSV,5,都,adv2,340,5.25,1,10
16,F2,1,a,TSV,6,认识,v,293,4.16,2,11
16,F2,1,a,TSV,7,而且,-,347,4.29,2,11
16,F2,1,a,TSV,8,会写。,-,515,3.62,2,11
16,F2,1,a,TSV,?,Y,1,1205,,,
16,F2,10,b,SVO,0,差不多,adv1,360,3.52,3,19
16,F2,10,b,SVO,1,各国,d2,350,1.83,2,14
16,F2,10,b,SVO,2,华人,na,367,1.42,2,8
16,F2,10,b,SVO,3,都,adv2,319,5.25,1,10
16,F2,10,b,SVO,4,会看,v,354,3.74,2,15
16,F2,10,b,SVO,5,春节,d1,329,0.78,2,14
16,F2,10,b,SVO,6,晚会,np,341,2.82,2,17
16,F2,10,b,SVO,7,而且,-,327,4.29,2,11
16,F2,10,b,SVO,8,会评论。,-,555,3.6,3,19
16,F2,10,b,SVO,?,Y,1,893,,,
16,F2,7,a,TSV,0,那个,d1,318,4.62,2,9
16,F2,7,a,TSV,1,城市,np,506,3.52,2,14
16,F2,7,a,TSV,2,或许,adv1,331,3.92,2,14
16,F2,7,a,TSV,3,几位,d2,352,2.76,2,9
16,F2,7,a,TSV,4,同事,na,373,3.14,2,14
16,F2,7,a,TSV,5,都,adv2,517,5.25,1,10
16,F2,7,a,TSV,6,去过,v,432,3.61,2,11
16,F2,7,a,TSV,7,好几趟了。,-,534,3.99,4,25
16,F2,7,a,TSV,?,Y,1,690,,,
16,F2,14,b,SVO,0,至少,adv1,340,3.83,2,10
16,F2,14,b,SVO,1,公司,d2,354,4,2,9
16,F2,14,b,SVO,2,员工,na,299,3.05,2,10
16,F2,14,b,SVO,3,都,adv2,319,5.25,1,10
16,F2,14,b,SVO,4,知道,v,305,5.29,2,20
16,F2,14,b,SVO,5,这条,d1,359,3.65,2,14
16,F2,14,b,SVO,6,规定,np,295,3.12,2,16
16,F2,14,b,SVO,7,并且,-,320,3.64,2,11
16,F2,14,b,SVO,8,必须,-,299,4.29,2,14
16,F2,14,b,SVO,9,遵守。,-,521,2.88,2,21
16,F2,14,b,SVO,?,Y,1,755,,,
16,F2,9,a,TSV,0,那台,d1,333,3.46,2,11
16,F2,9,a,TSV,1,电脑,np,356,3.51,2,15
16,F2,9,a,TSV,2,大概,adv1,333,3.68,2,16
16,F2,9,a,TSV,3,很多,d2,372,4.17,2,15
16,F2,9,a,TSV,4,青年,na,290,2.51,2,14
16,F2,9,a,TSV,5,都,adv2,327,5.25,1,10
16,F2,9,a,TSV,6,喜欢,v,308,4.66,2,18
16,F2,9,a,TSV,7,而且,-,324,4.29,2,11
16,F2,9,a,TSV,8,会用。,-,517,3.68,2,11
16,F2,9,a,TSV,?,Y,0,987,,,
16,F2,15,a,TSV,0,那份,d1,369,3.47,2,12
16,F2,15,a,TSV,1,工作,np,328,4.48,2,10
16,F2,15,a,TSV,2,肯定,adv1,314,4.27,2,16
16,F2,15,a,TSV,3,几位,d2,295,2.76,2,9
16,F2,15,a,TSV,4,求职者,na,289,0.48,3,26
16,F2,15,a,TSV,5,都,adv2,291,5.25,1,10
16,F2,15,a,TSV,6,想要,v,291,3.83,2,22
16,F2,15,a,TSV,7,但是,-,274,4.72,2,16
16,F2,15,a,TSV,8,都没,-,268,3.7,2,17
16,F2,15,a,TSV,9,得到。,-,666,4.05,2,19
16,F2,15,a,TSV,?,N,1,1156,,,
16,F2,6,b,SVO,0,也许,adv1,361,4.42,2,9
16,F2,6,b,SVO,1,很多,d2,379,4.17,2,15
16,F2,6,b,SVO,2,同学,na,342,3.01,2,14
16,F2,6,b,SVO,3,都,adv2,403,5.25,1,10
16,F2,6,b,SVO,4,读过,v,341,3.24,2,16
16,F2,6,b,SVO,5,这本,d1,325,3.65,2,12
16,F2,6,b,SVO,6,小说,np,318,2.99,2,12
16,F2,6,b,SVO,7,不止,-,384,2.88,2,8
16,F2,6,b,SVO,8,一遍。,-,359,3.49,2,13
16,F2,6,b,SVO,?,N,1,1200,,,
16,F2,2,b,SVO,0,估计,adv1,316,3.24,2,11
16,F2,2,b,SVO,1,许多,d2,375,3.3,2,12
16,F2,2,b,SVO,2,孩子,na,369,4.57,2,12
16,F2,2,b,SVO,3,都,adv2,289,5.25,1,10
16,F2,2,b,SVO,4,爱听,v,356,3.11,2,17
16,F2,2,b,SVO,5,这首,d1,348,3.64,2,16
16,F2,2,b,SVO,6,儿歌,np,314,1.51,2,16
16,F2,2,b,SVO,7,并且,-,340,3.64,2,11
16,F2,2,b,SVO,8,爱唱。,-,516,2.75,2,21
16,F2,2,b,SVO,?,N,1,878,,,
17,F2,2,a,TSV,0,这首,d1,422,3.64,2,16
17,F2,2,a,TSV,1,儿歌,np,500,1.51,2,16
17,F2,2,a,TSV,2,估计,adv1,535,3.24,2,11
17,F2,2,a,TSV,3,许多,d2,633,3.3,2,12
17,F2,2,a,TSV,4,孩子,na,446,4.57,2,12
17,F2,2,a,TSV,5,都,adv2,396,5.25,1,10
17,F2,2,a,TSV,6,爱听,v,439,3.11,2,17
17,F2,2,a,TSV,7,而且,-,458,4.29,2,11
17,F2,2,a,TSV,8,爱唱。,-,525,2.75,2,21
17,F2,2,a,TSV,?,Y,1,1515,,,
17,F2,8,a,TSV,0,这首,d1,445,3.64,2,16
17,F2,8,a,TSV,1,唐诗,np,834,1.23,2,18
17,F2,8,a,TSV,2,恐怕,adv1,620,3.35,2,18
17,F2,8,a,TSV,3,每个,d2,614,3.94,2,10
17,F2,8,a,TSV,4,学生,na,416,3.47,2,13
17,F2,8,a,TSV,5,都,adv2,521,5.25,1,10
