subj,exp,item,condition,order,clauseType,constituent,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
57,e2,13,a,TSV,RC,DCL,0,这次,-,675,3.55,3.36,2,13
57,e2,17,a,TSV,RC,DCL,0,这种,-,689,4.16,3.69,2,16
57,e2,21,a,TSV,RC,DCL,0,这款,-,778,3.63,3.63,2,19
58,e2,4,a,TSV,RC,DCL,0,这门,-,410,3.64,3.64,2,10
58,e2,8,a,TSV,RC,DCL,0,这种,-,1671,4.16,3.69,2,16
58,e2,12,a,TSV,RC,DCL,0,这支,-,331,3.64,3.64,2,11
58,e2,16,a,TSV,RC,DCL,0,这个,-,690,4.96,3.79,2,10
58,e2,20,a,TSV,RC,DCL,0,这种,-,416,4.16,3.69,2,16
58,e2,24,a,TSV,RC,DCL,0,这款,-,545,3.63,3.63,2,19
60,e2,2,a,TSV,RC,DCL,0,这项,-,419,2.44,2.37,2,16
60,e2,6,a,TSV,RC,DCL,0,这个,-,258,4.96,3.79,2,10
60,e2,10,a,TSV,RC,DCL,0,这项,-,391,2.44,2.37,2,16
60,e2,14,a,TSV,RC,DCL,0,这种,-,297,4.16,3.69,2,16
60,e2,18,a,TSV,RC,DCL,0,这种,-,255,4.16,3.69,2,16
60,e2,22,a,TSV,RC,DCL,0,这项,-,273,2.44,2.37,2,16
61,e2,1,a,TSV,RC,DCL,0,这项,-,329,2.44,2.37,2,16
61,e2,5,a,TSV,RC,DCL,0,这款,-,241,3.63,3.63,2,19
61,e2,9,a,TSV,RC,DCL,0,这套,-,334,3.64,3.64,2,17
61,e2,13,a,TSV,RC,DCL,0,这次,-,373,3.55,3.36,2,13
61,e2,17,a,TSV,RC,DCL,0,这种,-,553,4.16,3.69,2,16
61,e2,21,a,TSV,RC,DCL,0,这款,-,282,3.63,3.63,2,19
62,e2,4,a,TSV,RC,DCL,0,这门,-,333,3.64,3.64,2,10
62,e2,8,a,TSV,RC,DCL,0,这种,-,331,4.16,3.69,2,16
62,e2,12,a,TSV,RC,DCL,0,这支,-,364,3.64,3.64,2,11
62,e2,16,a,TSV,RC,DCL,0,这个,-,425,4.96,3.79,2,10
62,e2,20,a,TSV,RC,DCL,0,这种,-,398,4.16,3.69,2,16
62,e2,24,a,TSV,RC,DCL,0,这款,-,359,3.63,3.63,2,19
63,e2,3,a,TSV,RC,DCL,0,这项,-,354,2.44,2.37,2,16
63,e2,7,a,TSV,RC,DCL,0,这种,-,677,4.16,3.69,2,16
63,e2,11,a,TSV,RC,DCL,0,这种,-,456,4.16,3.69,2,16
63,e2,15,a,TSV,RC,DCL,0,这类,-,447,3.63,3.63,2,16
63,e2,19,a,TSV,RC,DCL,0,这类,-,508,3.63,3.63,2,16
63,e2,23,a,TSV,RC,DCL,0,这款,-,558,3.63,3.63,2,19
64,e2,2,a,TSV,RC,DCL,0,这项,-,379,2.44,2.37,2,16
64,e2,6,a,TSV,RC,DCL,0,这个,-,263,4.96,3.79,2,10
64,e2,10,a,TSV,RC,DCL,0,这项,-,394,2.44,2.37,2,16
64,e2,14,a,TSV,RC,DCL,0,这种,-,308,4.16,3.69,2,16
64,e2,18,a,TSV,RC,DCL,0,这种,-,330,4.16,3.69,2,16
64,e2,22,a,TSV,RC,DCL,0,这项,-,801,2.44,2.37,2,16
65,e2,1,a,TSV,RC,DCL,0,这项,-,390,2.44,2.37,2,16
65,e2,5,a,TSV,RC,DCL,0,这款,-,364,3.63,3.63,2,19
65,e2,9,a,TSV,RC,DCL,0,这套,-,633,3.64,3.64,2,17
65,e2,13,a,TSV,RC,DCL,0,这次,-,347,3.55,3.36,2,13
65,e2,17,a,TSV,RC,DCL,0,这种,-,569,4.16,3.69,2,16
65,e2,21,a,TSV,RC,DCL,0,这款,-,328,3.63,3.63,2,19
66,e2,4,a,TSV,RC,DCL,0,这门,-,232,3.64,3.64,2,10
66,e2,8,a,TSV,RC,DCL,0,这种,-,330,4.16,3.69,2,16
66,e2,12,a,TSV,RC,DCL,0,这支,-,400,3.64,3.64,2,11
66,e2,16,a,TSV,RC,DCL,0,这个,-,198,4.96,3.79,2,10
66,e2,20,a,TSV,RC,DCL,0,这种,-,270,4.16,3.69,2,16
66,e2,24,a,TSV,RC,DCL,0,这款,-,250,3.63,3.63,2,19
67,e2,3,a,TSV,RC,DCL,0,这项,-,389,2.44,2.37,2,16
67,e2,7,a,TSV,RC,DCL,0,这种,-,237,4.16,3.69,2,16
67,e2,11,a,TSV,RC,DCL,0,这种,-,241,4.16,3.69,2,16
67,e2,15,a,TSV,RC,DCL,0,这类,-,462,3.63,3.63,2,16
67,e2,19,a,TSV,RC,DCL,0,这类,-,255,3.63,3.63,2,16
67,e2,23,a,TSV,RC,DCL,0,这款,-,341,3.63,3.63,2,19
68,e2,2,a,TSV,RC,DCL,0,这项,-,385,2.44,2.37,2,16
68,e2,6,a,TSV,RC,DCL,0,这个,-,1076,4.96,3.79,2,10
68,e2,10,a,TSV,RC,DCL,0,这项,-,397,2.44,2.37,2,16
68,e2,14,a,TSV,RC,DCL,0,这种,-,369,4.16,3.69,2,16
68,e2,18,a,TSV,RC,DCL,0,这种,-,570,4.16,3.69,2,16
68,e2,22,a,TSV,RC,DCL,0,这项,-,463,2.44,2.37,2,16
69,e2,1,a,TSV,RC,DCL,0,这项,-,519,2.44,2.37,2,16
69,e2,5,a,TSV,RC,DCL,0,这款,-,287,3.63,3.63,2,19
69,e2,9,a,TSV,RC,DCL,0,这套,-,467,3.64,3.64,2,17
69,e2,13,a,TSV,RC,DCL,0,这次,-,368,3.55,3.36,2,13
69,e2,17,a,TSV,RC,DCL,0,这种,-,238,4.16,3.69,2,16
69,e2,21,a,TSV,RC,DCL,0,这款,-,463,3.63,3.63,2,19
70,e2,4,a,TSV,RC,DCL,0,这门,-,550,3.64,3.64,2,10
70,e2,8,a,TSV,RC,DCL,0,这种,-,447,4.16,3.69,2,16
70,e2,12,a,TSV,RC,DCL,0,这支,-,544,3.64,3.64,2,11
70,e2,16,a,TSV,RC,DCL,0,这个,-,588,4.96,3.79,2,10
70,e2,20,a,TSV,RC,DCL,0,这种,-,353,4.16,3.69,2,16
70,e2,24,a,TSV,RC,DCL,0,这款,-,555,3.63,3.63,2,19
71,e2,3,a,TSV,RC,DCL,0,这项,-,325,2.44,2.37,2,16
71,e2,7,a,TSV,RC,DCL,0,这种,-,373,4.16,3.69,2,16
71,e2,11,a,TSV,RC,DCL,0,这种,-,473,4.16,3.69,2,16
71,e2,15,a,TSV,RC,DCL,0,这类,-,487,3.63,3.63,2,16
71,e2,19,a,TSV,RC,DCL,0,这类,-,313,3.63,3.63,2,16
71,e2,23,a,TSV,RC,DCL,0,这款,-,315,3.63,3.63,2,19
72,e2,2,a,TSV,RC,DCL,0,这项,-,486,2.44,2.37,2,16
72,e2,6,a,TSV,RC,DCL,0,这个,-,486,4.96,3.79,2,10
72,e2,10,a,TSV,RC,DCL,0,这项,-,742,2.44,2.37,2,16
72,e2,14,a,TSV,RC,DCL,0,这种,-,404,4.16,3.69,2,16
72,e2,18,a,TSV,RC,DCL,0,这种,-,567,4.16,3.69,2,16
72,e2,22,a,TSV,RC,DCL,0,这项,-,793,2.44,2.37,2,16
1,e2,1,a,TSV,RC,modifier,1,极限,-,435,2.47,2.37,2,15
1,e2,5,a,TSV,RC,modifier,1,草药,-,1446,1.99,1.81,2,18
1,e2,9,a,TSV,RC,modifier,1,开明,-,310,1.64,1.57,2,12
1,e2,13,a,TSV,RC,modifier,1,公开,-,744,2.99,2.83,2,8
1,e2,17,a,TSV,RC,modifier,1,新兴,-,495,1.30,1.30,2,19
1,e2,21,a,TSV,RC,modifier,1,网络,-,519,2.99,2.76,2,15
2,e2,4,a,TSV,RC,modifier,1,古老,-,525,2.78,2.63,2,11
2,e2,8,a,TSV,RC,modifier,1,新生,-,509,2.41,2.31,2,18
2,e2,12,a,TSV,RC,modifier,1,多元,-,690,0.60,0.30,2,10
2,e2,16,a,TSV,RC,modifier,1,棘手,-,664,2.50,2.47,2,16
2,e2,20,a,TSV,RC,modifier,1,思维,-,562,2.56,2.44,2,20
2,e2,24,a,TSV,RC,modifier,1,高端,-,569,0.00,0.00,2,24
3,e2,3,a,TSV,RC,modifier,1,新锐,-,276,0.60,0.60,2,25
3,e2,7,a,TSV,RC,modifier,1,慈善,-,510,3.06,2.66,2,25
3,e2,11,a,TSV,RC,modifier,1,智能,-,281,2.10,1.88,2,22
3,e2,15,a,TSV,RC,modifier,1,集体,-,394,2.46,2.34,2,19
3,e2,19,a,TSV,RC,modifier,1,安全,-,375,3.98,3.52,2,12
3,e2,23,a,TSV,RC,modifier,1,民族,-,435,2.41,2.25,2,16
4,e2,2,a,TSV,RC,modifier,1,创意,-,220,2.77,2.53,2,19
4,e2,6,a,TSV,RC,modifier,1,合资,-,250,0.85,0.78,2,16
4,e2,10,a,TSV,RC,modifier,1,枯燥,-,226,2.03,1.94,2,26
4,e2,14,a,TSV,RC,modifier,1,健康,-,376,3.34,3.13,2,21
4,e2,18,a,TSV,RC,modifier,1,锻炼,-,235,2.66,2.53,2,23
4,e2,22,a,TSV,RC,modifier,1,预约,-,604,2.83,2.67,2,16
5,e2,1,a,TSV,RC,modifier,1,极限,-,355,2.47,2.37,2,15
5,e2,5,a,TSV,RC,modifier,1,草药,-,345,1.99,1.81,2,18
5,e2,9,a,TSV,RC,modifier,1,开明,-,515,1.64,1.57,2,12
5,e2,13,a,TSV,RC,modifier,1,公开,-,335,2.99,2.83,2,8
5,e2,17,a,TSV,RC,modifier,1,新兴,-,275,1.30,1.30,2,19
5,e2,21,a,TSV,RC,modifier,1,网络,-,430,2.99,2.76,2,15
6,e2,4,a,TSV,RC,modifier,1,古老,-,232,2.78,2.63,2,11
6,e2,8,a,TSV,RC,modifier,1,新生,-,469,2.41,2.31,2,18
6,e2,12,a,TSV,RC,modifier,1,多元,-,261,0.60,0.30,2,10
6,e2,16,a,TSV,RC,modifier,1,棘手,-,230,2.50,2.47,2,16
6,e2,20,a,TSV,RC,modifier,1,思维,-,256,2.56,2.44,2,20
6,e2,24,a,TSV,RC,modifier,1,高端,-,225,0.00,0.00,2,24
7,e2,3,a,TSV,RC,modifier,1,新锐,-,285,0.60,0.60,2,25
7,e2,7,a,TSV,RC,modifier,1,慈善,-,585,3.06,2.66,2,25
7,e2,11,a,TSV,RC,modifier,1,智能,-,420,2.10,1.88,2,22
7,e2,15,a,TSV,RC,modifier,1,集体,-,425,2.46,2.34,2,19
7,e2,19,a,TSV,RC,modifier,1,安全,-,399,3.98,3.52,2,12
7,e2,23,a,TSV,RC,modifier,1,民族,-,330,2.41,2.25,2,16
8,e2,2,a,TSV,RC,modifier,1,创意,-,291,2.77,2.53,2,19
8,e2,6,a,TSV,RC,modifier,1,合资,-,256,0.85,0.78,2,16
8,e2,10,a,TSV,RC,modifier,1,枯燥,-,247,2.03,1.94,2,26
8,e2,14,a,TSV,RC,modifier,1,健康,-,241,3.34,3.13,2,21
8,e2,18,a,TSV,RC,modifier,1,锻炼,-,375,2.66,2.53,2,23
8,e2,22,a,TSV,RC,modifier,1,预约,-,345,2.83,2.67,2,16
9,e2,1,a,TSV,RC,modifier,1,极限,-,525,2.47,2.37,2,15
9,e2,5,a,TSV,RC,modifier,1,草药,-,301,1.99,1.81,2,18
9,e2,9,a,TSV,RC,modifier,1,开明,-,390,1.64,1.57,2,12
9,e2,13,a,TSV,RC,modifier,1,公开,-,559,2.99,2.83,2,8
9,e2,17,a,TSV,RC,modifier,1,新兴,-,330,1.30,1.30,2,19
9,e2,21,a,TSV,RC,modifier,1,网络,-,251,2.99,2.76,2,15
10,e2,4,a,TSV,RC,modifier,1,古老,-,390,2.78,2.63,2,11
10,e2,8,a,TSV,RC,modifier,1,新生,-,883,2.41,2.31,2,18
10,e2,12,a,TSV,RC,modifier,1,多元,-,315,0.60,0.30,2,10
10,e2,16,a,TSV,RC,modifier,1,棘手,-,395,2.50,2.47,2,16
10,e2,20,a,TSV,RC,modifier,1,思维,-,370,2.56,2.44,2,20
10,e2,24,a,TSV,RC,modifier,1,高端,-,494,0.00,0.00,2,24
11,e2,3,a,TSV,RC,modifier,1,新锐,-,664,0.60,0.60,2,25
11,e2,7,a,TSV,RC,modifier,1,慈善,-,715,3.06,2.66,2,25
11,e2,11,a,TSV,RC,modifier,1,智能,-,794,2.10,1.88,2,22
11,e2,15,a,TSV,RC,modifier,1,集体,-,705,2.46,2.34,2,19
11,e2,19,a,TSV,RC,modifier,1,安全,-,335,3.98,3.52,2,12
11,e2,23,a,TSV,RC,modifier,1,民族,-,275,2.41,2.25,2,16
12,e2,2,a,TSV,RC,modifier,1,创意,-,859,2.77,2.53,2,19
12,e2,6,a,TSV,RC,modifier,1,合资,-,390,0.85,0.78,2,16
12,e2,10,a,TSV,RC,modifier,1,枯燥,-,315,2.03,1.94,2,26
12,e2,14,a,TSV,RC,modifier,1,健康,-,440,3.34,3.13,2,21
12,e2,18,a,TSV,RC,modifier,1,锻炼,-,315,2.66,2.53,2,23
12,e2,22,a,TSV,RC,modifier,1,预约,-,365,2.83,2.67,2,16
13,e2,1,a,TSV,RC,modifier,1,极限,-,395,2.47,2.37,2,15
13,e2,5,a,TSV,RC,modifier,1,草药,-,745,1.99,1.81,2,18
13,e2,9,a,TSV,RC,modifier,1,开明,-,446,1.64,1.57,2,12
13,e2,13,a,TSV,RC,modifier,1,公开,-,406,2.99,2.83,2,8
13,e2,17,a,TSV,RC,modifier,1,新兴,-,634,1.30,1.30,2,19
13,e2,21,a,TSV,RC,modifier,1,网络,-,356,2.99,2.76,2,15
14,e2,4,a,TSV,RC,modifier,1,古老,-,698,2.78,2.63,2,11
14,e2,8,a,TSV,RC,modifier,1,新生,-,554,2.41,2.31,2,18
14,e2,12,a,TSV,RC,modifier,1,多元,-,400,0.60,0.30,2,10
14,e2,16,a,TSV,RC,modifier,1,棘手,-,619,2.50,2.47,2,16
14,e2,20,a,TSV,RC,modifier,1,思维,-,864,2.56,2.44,2,20
14,e2,24,a,TSV,RC,modifier,1,高端,-,604,0.00,0.00,2,24
15,e2,3,a,TSV,RC,modifier,1,新锐,-,779,0.60,0.60,2,25
15,e2,7,a,TSV,RC,modifier,1,慈善,-,1206,3.06,2.66,2,25
15,e2,11,a,TSV,RC,modifier,1,智能,-,409,2.10,1.88,2,22
15,e2,15,a,TSV,RC,modifier,1,集体,-,634,2.46,2.34,2,19
15,e2,19,a,TSV,RC,modifier,1,安全,-,670,3.98,3.52,2,12
15,e2,23,a,TSV,RC,modifier,1,民族,-,420,2.41,2.25,2,16
16,e2,2,a,TSV,RC,modifier,1,创意,-,445,2.77,2.53,2,19
16,e2,6,a,TSV,RC,modifier,1,合资,-,555,0.85,0.78,2,16
16,e2,10,a,TSV,RC,modifier,1,枯燥,-,595,2.03,1.94,2,26
16,e2,14,a,TSV,RC,modifier,1,健康,-,325,3.34,3.13,2,21
16,e2,18,a,TSV,RC,modifier,1,锻炼,-,640,2.66,2.53,2,23
16,e2,22,a,TSV,RC,modifier,1,预约,-,515,2.83,2.67,2,16
17,e2,1,a,TSV,RC,modifier,1,极限,-,484,2.47,2.37,2,15
17,e2,5,a,TSV,RC,modifier,1,草药,-,724,1.99,1.81,2,18
17,e2,9,a,TSV,RC,modifier,1,开明,-,834,1.64,1.57,2,12
17,e2,13,a,TSV,RC,modifier,1,公开,-,873,2.99,2.83,2,8
17,e2,17,a,TSV,RC,modifier,1,新兴,-,495,1.30,1.30,2,19
17,e2,21,a,TSV,RC,modifier,1,网络,-,311,2.99,2.76,2,15
18,e2,4,a,TSV,RC,modifier,1,古老,-,1052,2.78,2.63,2,11
18,e2,8,a,TSV,RC,modifier,1,新生,-,580,2.41,2.31,2,18
18,e2,12,a,TSV,RC,modifier,1,多元,-,1014,0.60,0.30,2,10
18,e2,16,a,TSV,RC,modifier,1,棘手,-,725,2.50,2.47,2,16
18,e2,20,a,TSV,RC,modifier,1,思维,-,1809,2.56,2.44,2,20
18,e2,24,a,TSV,RC,modifier,1,高端,-,559,0.00,0.00,2,24
19,e2,3,a,TSV,RC,modifier,1,新锐,-,360,0.60,0.60,2,25
19,e2,7,a,TSV,RC,modifier,1,慈善,-,230,3.06,2.66,2,25
19,e2,11,a,TSV,RC,modifier,1,智能,-,243,2.10,1.88,2,22
19,e2,15,a,TSV,RC,modifier,1,集体,-,216,2.46,2.34,2,19
19,e2,19,a,TSV,RC,modifier,1,安全,-,256,3.98,3.52,2,12
19,e2,23,a,TSV,RC,modifier,1,民族,-,171,2.41,2.25,2,16
20,e2,2,a,TSV,RC,modifier,1,创意,-,306,2.77,2.53,2,19
20,e2,6,a,TSV,RC,modifier,1,合资,-,346,0.85,0.78,2,16
20,e2,10,a,TSV,RC,modifier,1,枯燥,-,345,2.03,1.94,2,26
20,e2,14,a,TSV,RC,modifier,1,健康,-,370,3.34,3.13,2,21
20,e2,18,a,TSV,RC,modifier,1,锻炼,-,325,2.66,2.53,2,23
20,e2,22,a,TSV,RC,modifier,1,预约,-,331,2.83,2.67,2,16
21,e2,1,a,TSV,RC,modifier,1,极限,-,415,2.47,2.37,2,15
21,e2,5,a,TSV,RC,modifier,1,草药,-,346,1.99,1.81,2,18
21,e2,9,a,TSV,RC,modifier,1,开明,-,425,1.64,1.57,2,12
21,e2,13,a,TSV,RC,modifier,1,公开,-,374,2.99,2.83,2,8
21,e2,17,a,TSV,RC,modifier,1,新兴,-,480,1.30,1.30,2,19
21,e2,21,a,TSV,RC,modifier,1,网络,-,319,2.99,2.76,2,15
22,e2,4,a,TSV,RC,modifier,1,古老,-,249,2.78,2.63,2,11
22,e2,8,a,TSV,RC,modifier,1,新生,-,266,2.41,2.31,2,18
22,e2,12,a,TSV,RC,modifier,1,多元,-,241,0.60,0.30,2,10
22,e2,16,a,TSV,RC,modifier,1,棘手,-,231,2.50,2.47,2,16
22,e2,20,a,TSV,RC,modifier,1,思维,-,281,2.56,2.44,2,20
22,e2,24,a,TSV,RC,modifier,1,高端,-,196,0.00,0.00,2,24
23,e2,3,a,TSV,RC,modifier,1,新锐,-,457,0.60,0.60,2,25
23,e2,7,a,TSV,RC,modifier,1,慈善,-,350,3.06,2.66,2,25
23,e2,11,a,TSV,RC,modifier,1,智能,-,337,2.10,1.88,2,22
23,e2,15,a,TSV,RC,modifier,1,集体,-,360,2.46,2.34,2,19
23,e2,19,a,TSV,RC,modifier,1,安全,-,375,3.98,3.52,2,12
23,e2,23,a,TSV,RC,modifier,1,民族,-,406,2.41,2.25,2,16
24,e2,2,a,TSV,RC,modifier,1,创意,-,217,2.77,2.53,2,19
24,e2,6,a,TSV,RC,modifier,1,合资,-,545,0.85,0.78,2,16
24,e2,10,a,TSV,RC,modifier,1,枯燥,-,231,2.03,1.94,2,26
24,e2,14,a,TSV,RC,modifier,1,健康,-,226,3.34,3.13,2,21
24,e2,18,a,TSV,RC,modifier,1,锻炼,-,271,2.66,2.53,2,23
24,e2,22,a,TSV,RC,modifier,1,预约,-,285,2.83,2.67,2,16
25,e2,1,a,TSV,RC,modifier,1,极限,-,619,2.47,2.37,2,15
25,e2,5,a,TSV,RC,modifier,1,草药,-,918,1.99,1.81,2,18
25,e2,9,a,TSV,RC,modifier,1,开明,-,530,1.64,1.57,2,12
25,e2,13,a,TSV,RC,modifier,1,公开,-,550,2.99,2.83,2,8
25,e2,17,a,TSV,RC,modifier,1,新兴,-,465,1.30,1.30,2,19
25,e2,21,a,TSV,RC,modifier,1,网络,-,525,2.99,2.76,2,15
26,e2,4,a,TSV,RC,modifier,1,古老,-,430,2.78,2.63,2,11
26,e2,8,a,TSV,RC,modifier,1,新生,-,590,2.41,2.31,2,18
26,e2,12,a,TSV,RC,modifier,1,多元,-,693,0.60,0.30,2,10
26,e2,16,a,TSV,RC,modifier,1,棘手,-,589,2.50,2.47,2,16
26,e2,20,a,TSV,RC,modifier,1,思维,-,454,2.56,2.44,2,20
26,e2,24,a,TSV,RC,modifier,1,高端,-,485,0.00,0.00,2,24
27,e2,3,a,TSV,RC,modifier,1,新锐,-,571,0.60,0.60,2,25
27,e2,7,a,TSV,RC,modifier,1,慈善,-,430,3.06,2.66,2,25
27,e2,11,a,TSV,RC,modifier,1,智能,-,445,2.10,1.88,2,22
27,e2,15,a,TSV,RC,modifier,1,集体,-,828,2.46,2.34,2,19
27,e2,19,a,TSV,RC,modifier,1,安全,-,381,3.98,3.52,2,12
27,e2,23,a,TSV,RC,modifier,1,民族,-,475,2.41,2.25,2,16
28,e2,2,a,TSV,RC,modifier,1,创意,-,435,2.77,2.53,2,19
28,e2,6,a,TSV,RC,modifier,1,合资,-,395,0.85,0.78,2,16
28,e2,10,a,TSV,RC,modifier,1,枯燥,-,265,2.03,1.94,2,26
28,e2,14,a,TSV,RC,modifier,1,健康,-,265,3.34,3.13,2,21
28,e2,18,a,TSV,RC,modifier,1,锻炼,-,296,2.66,2.53,2,23
28,e2,22,a,TSV,RC,modifier,1,预约,-,481,2.83,2.67,2,16
29,e2,1,a,TSV,RC,modifier,1,极限,-,485,2.47,2.37,2,15
29,e2,5,a,TSV,RC,modifier,1,草药,-,231,1.99,1.81,2,18
29,e2,9,a,TSV,RC,modifier,1,开明,-,242,1.64,1.57,2,12
29,e2,13,a,TSV,RC,modifier,1,公开,-,291,2.99,2.83,2,8
29,e2,17,a,TSV,RC,modifier,1,新兴,-,217,1.30,1.30,2,19
29,e2,21,a,TSV,RC,modifier,1,网络,-,281,2.99,2.76,2,15
30,e2,4,a,TSV,RC,modifier,1,古老,-,206,2.78,2.63,2,11
30,e2,8,a,TSV,RC,modifier,1,新生,-,276,2.41,2.31,2,18
30,e2,12,a,TSV,RC,modifier,1,多元,-,256,0.60,0.30,2,10
30,e2,16,a,TSV,RC,modifier,1,棘手,-,291,2.50,2.47,2,16
30,e2,20,a,TSV,RC,modifier,1,思维,-,330,2.56,2.44,2,20
30,e2,24,a,TSV,RC,modifier,1,高端,-,225,0.00,0.00,2,24
31,e2,3,a,TSV,RC,modifier,1,新锐,-,519,0.60,0.60,2,25
31,e2,7,a,TSV,RC,modifier,1,慈善,-,470,3.06,2.66,2,25
31,e2,11,a,TSV,RC,modifier,1,智能,-,246,2.10,1.88,2,22
31,e2,15,a,TSV,RC,modifier,1,集体,-,545,2.46,2.34,2,19
31,e2,19,a,TSV,RC,modifier,1,安全,-,400,3.98,3.52,2,12
31,e2,23,a,TSV,RC,modifier,1,民族,-,419,2.41,2.25,2,16
32,e2,2,a,TSV,RC,modifier,1,创意,-,221,2.77,2.53,2,19
32,e2,6,a,TSV,RC,modifier,1,合资,-,287,0.85,0.78,2,16
32,e2,10,a,TSV,RC,modifier,1,枯燥,-,121,2.03,1.94,2,26
32,e2,14,a,TSV,RC,modifier,1,健康,-,261,3.34,3.13,2,21
32,e2,18,a,TSV,RC,modifier,1,锻炼,-,236,2.66,2.53,2,23
32,e2,22,a,TSV,RC,modifier,1,预约,-,441,2.83,2.67,2,16
33,e2,1,a,TSV,RC,modifier,1,极限,-,281,2.47,2.37,2,15
33,e2,5,a,TSV,RC,modifier,1,草药,-,440,1.99,1.81,2,18
33,e2,9,a,TSV,RC,modifier,1,开明,-,296,1.64,1.57,2,12
33,e2,13,a,TSV,RC,modifier,1,公开,-,271,2.99,2.83,2,8
33,e2,17,a,TSV,RC,modifier,1,新兴,-,301,1.30,1.30,2,19
33,e2,21,a,TSV,RC,modifier,1,网络,-,276,2.99,2.76,2,15
34,e2,4,a,TSV,RC,modifier,1,古老,-,2591,2.78,2.63,2,11
34,e2,8,a,TSV,RC,modifier,1,新生,-,375,2.41,2.31,2,18
34,e2,12,a,TSV,RC,modifier,1,多元,-,301,0.60,0.30,2,10
34,e2,16,a,TSV,RC,modifier,1,棘手,-,415,2.50,2.47,2,16
34,e2,20,a,TSV,RC,modifier,1,思维,-,550,2.56,2.44,2,20
34,e2,24,a,TSV,RC,modifier,1,高端,-,286,0.00,0.00,2,24
35,e2,3,a,TSV,RC,modifier,1,新锐,-,385,0.60,0.60,2,25
35,e2,7,a,TSV,RC,modifier,1,慈善,-,339,3.06,2.66,2,25
35,e2,11,a,TSV,RC,modifier,1,智能,-,291,2.10,1.88,2,22
35,e2,15,a,TSV,RC,modifier,1,集体,-,330,2.46,2.34,2,19
35,e2,19,a,TSV,RC,modifier,1,安全,-,350,3.98,3.52,2,12
35,e2,23,a,TSV,RC,modifier,1,民族,-,376,2.41,2.25,2,16
36,e2,2,a,TSV,RC,modifier,1,创意,-,246,2.77,2.53,2,19
36,e2,6,a,TSV,RC,modifier,1,合资,-,227,0.85,0.78,2,16
36,e2,10,a,TSV,RC,modifier,1,枯燥,-,495,2.03,1.94,2,26
36,e2,14,a,TSV,RC,modifier,1,健康,-,246,3.34,3.13,2,21
36,e2,18,a,TSV,RC,modifier,1,锻炼,-,331,2.66,2.53,2,23
36,e2,22,a,TSV,RC,modifier,1,预约,-,266,2.83,2.67,2,16
37,e2,1,a,TSV,RC,modifier,1,极限,-,475,2.47,2.37,2,15
37,e2,5,a,TSV,RC,modifier,1,草药,-,485,1.99,1.81,2,18
37,e2,9,a,TSV,RC,modifier,1,开明,-,440,1.64,1.57,2,12
37,e2,13,a,TSV,RC,modifier,1,公开,-,500,2.99,2.83,2,8
37,e2,17,a,TSV,RC,modifier,1,新兴,-,535,1.30,1.30,2,19
37,e2,21,a,TSV,RC,modifier,1,网络,-,470,2.99,2.76,2,15
38,e2,4,a,TSV,RC,modifier,1,古老,-,530,2.78,2.63,2,11
38,e2,8,a,TSV,RC,modifier,1,新生,-,370,2.41,2.31,2,18
38,e2,12,a,TSV,RC,modifier,1,多元,-,1077,0.60,0.30,2,10
38,e2,16,a,TSV,RC,modifier,1,棘手,-,361,2.50,2.47,2,16
38,e2,20,a,TSV,RC,modifier,1,思维,-,640,2.56,2.44,2,20
38,e2,24,a,TSV,RC,modifier,1,高端,-,494,0.00,0.00,2,24
39,e2,3,a,TSV,RC,modifier,1,新锐,-,226,0.60,0.60,2,25
39,e2,7,a,TSV,RC,modifier,1,慈善,-,236,3.06,2.66,2,25
39,e2,11,a,TSV,RC,modifier,1,智能,-,191,2.10,1.88,2,22
39,e2,15,a,TSV,RC,modifier,1,集体,-,231,2.46,2.34,2,19
39,e2,19,a,TSV,RC,modifier,1,安全,-,424,3.98,3.52,2,12
39,e2,23,a,TSV,RC,modifier,1,民族,-,221,2.41,2.25,2,16
40,e2,2,a,TSV,RC,modifier,1,创意,-,345,2.77,2.53,2,19
40,e2,6,a,TSV,RC,modifier,1,合资,-,475,0.85,0.78,2,16
40,e2,10,a,TSV,RC,modifier,1,枯燥,-,385,2.03,1.94,2,26
40,e2,14,a,TSV,RC,modifier,1,健康,-,311,3.34,3.13,2,21
40,e2,18,a,TSV,RC,modifier,1,锻炼,-,504,2.66,2.53,2,23
40,e2,22,a,TSV,RC,modifier,1,预约,-,286,2.83,2.67,2,16
41,e2,1,a,TSV,RC,modifier,1,极限,-,304,2.47,2.37,2,15
41,e2,5,a,TSV,RC,modifier,1,草药,-,495,1.99,1.81,2,18
41,e2,9,a,TSV,RC,modifier,1,开明,-,743,1.64,1.57,2,12
41,e2,13,a,TSV,RC,modifier,1,公开,-,625,2.99,2.83,2,8
41,e2,17,a,TSV,RC,modifier,1,新兴,-,590,1.30,1.30,2,19
41,e2,21,a,TSV,RC,modifier,1,网络,-,615,2.99,2.76,2,15
42,e2,4,a,TSV,RC,modifier,1,古老,-,584,2.78,2.63,2,11
42,e2,8,a,TSV,RC,modifier,1,新生,-,385,2.41,2.31,2,18
42,e2,12,a,TSV,RC,modifier,1,多元,-,510,0.60,0.30,2,10
42,e2,16,a,TSV,RC,modifier,1,棘手,-,541,2.50,2.47,2,16
