subj,exp,item,condition,order,clauseType,position,word,Q,RT,logW,logWCD,Wlength,Nstrokes
10,e4,14,b,SVO,RC,10,养生,-,384,0.7,0.7,2,14
10,e4,14,b,SVO,RC,11,而且,-,332,4.29,3.71,2,11
10,e4,14,b,SVO,RC,12,重视,-,356,2.46,2.4,2,17
10,e4,14,b,SVO,RC,13,品质。,-,362,2.31,2.21,2,17
10,e4,14,b,SVO,RC,?,N,1,1761,,,,
10,e4,15,c,TSV,MC,0,这类,-,353,3.63,3.63,2,16
10,e4,15,c,TSV,MC,1,集体,-,350,2.46,2.34,2,19
10,e4,15,c,TSV,MC,2,活动,-,345,3.45,3.22,2,15
10,e4,15,c,TSV,MC,3,不喜,-,309,4.01,4.01,2,16
10,e4,15,c,TSV,MC,4,社交,-,326,2.72,2.57,2,13
10,e4,15,c,TSV,MC,5,的,-,368,6.23,3.8,1,8
10,e4,15,c,TSV,MC,6,人,-,321,5.29,3.8,1,2
10,e4,15,c,TSV,MC,7,大多,-,354,2.31,2.27,2,9
10,e4,15,c,TSV,MC,8,都,-,351,5.25,3.8,1,10
10,e4,15,c,TSV,MC,9,不喜,-,350,4.01,4.01,2,16
10,e4,15,c,TSV,MC,10,参加,-,326,3.91,3.5,2,13
10,e4,15,c,TSV,MC,11,因为,-,334,4.78,3.79,2,10
10,e4,15,c,TSV,MC,12,享受,-,331,3.49,3.29,2,16
10,e4,15,c,TSV,MC,13,独处。,-,356,2.48,2.4,2,14
10,e4,15,c,TSV,MC,?,N,0,2551,,,,
10,e4,16,a,TSV,RC,0,这个,-,410,4.96,3.79,2,10
10,e4,16,a,TSV,RC,1,棘手,-,382,2.5,2.47,2,16
10,e4,16,a,TSV,RC,2,问题,-,374,4.52,3.77,2,21
10,e4,16,a,TSV,RC,3,避免,-,365,2.95,2.88,2,23
10,e4,16,a,TSV,RC,4,回答,-,381,3.61,3.36,2,18
10,e4,16,a,TSV,RC,5,的,-,385,6.23,3.8,1,8
10,e4,16,a,TSV,RC,6,人,-,344,5.29,3.8,1,2
10,e4,16,a,TSV,RC,7,通常,-,378,3.36,3.22,2,21
10,e4,16,a,TSV,RC,8,都,-,367,5.25,3.8,1,10
10,e4,16,a,TSV,RC,9,避免,-,323,2.95,2.88,2,23
10,e4,16,a,TSV,RC,10,失言,-,393,1.08,1.08,2,12
10,e4,16,a,TSV,RC,11,而且,-,399,4.29,3.71,2,11
10,e4,16,a,TSV,RC,12,行事,-,411,2.8,2.73,2,14
10,e4,16,a,TSV,RC,13,谨慎。,-,385,2.64,2.57,2,26
10,e4,16,a,TSV,RC,?,Y,1,2306,,,,
10,e4,17,b,SVO,RC,0,鼓励,-,375,2.8,2.73,2,20
10,e4,17,b,SVO,RC,1,扶持,-,391,1.71,1.64,2,16
10,e4,17,b,SVO,RC,2,这种,-,329,4.16,3.69,2,16
10,e4,17,b,SVO,RC,3,新兴,-,396,1.3,1.3,2,19
10,e4,17,b,SVO,RC,4,行业,-,364,2.68,2.53,2,11
10,e4,17,b,SVO,RC,5,的,-,307,6.23,3.8,1,8
10,e4,17,b,SVO,RC,6,人,-,303,5.29,3.8,1,2
10,e4,17,b,SVO,RC,7,大多,-,314,2.31,2.27,2,9
10,e4,17,b,SVO,RC,8,都,-,316,5.25,3.8,1,10
10,e4,17,b,SVO,RC,9,鼓励,-,284,2.8,2.73,2,20
10,e4,17,b,SVO,RC,10,创业,-,325,1.6,1.59,2,11
10,e4,17,b,SVO,RC,11,而且,-,311,4.29,3.71,2,11
10,e4,17,b,SVO,RC,12,看好,-,365,2.42,2.37,2,15
10,e4,17,b,SVO,RC,13,前景。,-,346,2.06,2.01,2,21
10,e4,17,b,SVO,RC,?,N,1,1144,,,,
10,e4,18,c,TSV,MC,0,这种,-,374,4.16,3.69,2,16
10,e4,18,c,TSV,MC,1,锻炼,-,463,2.66,2.53,2,23
10,e4,18,c,TSV,MC,2,方式,-,370,3.67,3.43,2,10
10,e4,18,c,TSV,MC,3,愿意,-,395,3.96,3.59,2,27
10,e4,18,c,TSV,MC,4,健身,-,350,2.67,2.44,2,17
10,e4,18,c,TSV,MC,5,的,-,374,6.23,3.8,1,8
10,e4,18,c,TSV,MC,6,人,-,336,5.29,3.8,1,2
10,e4,18,c,TSV,MC,7,通常,-,356,3.36,3.22,2,21
10,e4,18,c,TSV,MC,8,都,-,315,5.25,3.8,1,10
10,e4,18,c,TSV,MC,9,愿意,-,366,3.96,3.59,2,27
10,e4,18,c,TSV,MC,10,选择,-,359,3.9,3.53,2,17
10,e4,18,c,TSV,MC,11,以便,-,355,2.52,2.48,2,13
10,e4,18,c,TSV,MC,12,延缓,-,436,1.71,1.63,2,18
10,e4,18,c,TSV,MC,13,衰老。,-,410,2.03,1.9,2,16
10,e4,18,c,TSV,MC,?,Y,1,1439,,,,
10,e4,19,a,TSV,RC,0,这类,-,303,3.63,3.63,2,16
10,e4,19,a,TSV,RC,1,安全,-,323,3.98,3.52,2,12
10,e4,19,a,TSV,RC,2,问题,-,300,4.52,3.77,2,21
10,e4,19,a,TSV,RC,3,关注,-,318,3.14,3,2,14
10,e4,19,a,TSV,RC,4,解决,-,314,3.77,3.47,2,19
10,e4,19,a,TSV,RC,5,的,-,301,6.23,3.8,1,8
10,e4,19,a,TSV,RC,6,人,-,356,5.29,3.8,1,2
10,e4,19,a,TSV,RC,7,通常,-,320,3.36,3.22,2,21
10,e4,19,a,TSV,RC,8,都,-,349,5.25,3.8,1,10
10,e4,19,a,TSV,RC,9,关注,-,297,3.14,3,2,14
10,e4,19,a,TSV,RC,10,民生,-,319,1.2,0.3,2,10
10,e4,19,a,TSV,RC,11,因为,-,282,4.78,3.79,2,10
10,e4,19,a,TSV,RC,12,心系,-,292,2.17,2.17,2,11
10,e4,19,a,TSV,RC,13,百姓。,-,352,2.13,2,2,14
10,e4,19,a,TSV,RC,?,N,1,2185,,,,
10,e4,20,b,SVO,RC,0,注重,-,301,2.13,2.1,2,17
10,e4,20,b,SVO,RC,1,培养,-,350,2.54,2.47,2,20
10,e4,20,b,SVO,RC,2,这种,-,316,4.16,3.69,2,16
10,e4,20,b,SVO,RC,3,思维,-,344,2.56,2.44,2,20
10,e4,20,b,SVO,RC,4,能力,-,292,3.62,3.28,2,12
10,e4,20,b,SVO,RC,5,的,-,374,6.23,3.8,1,8
10,e4,20,b,SVO,RC,6,人,-,332,5.29,3.8,1,2
10,e4,20,b,SVO,RC,7,通常,-,312,3.36,3.22,2,21
10,e4,20,b,SVO,RC,8,都,-,332,5.25,3.8,1,10
10,e4,20,b,SVO,RC,9,注重,-,331,2.13,2.1,2,17
10,e4,20,b,SVO,RC,10,实践,-,314,2.18,2.12,2,20
10,e4,20,b,SVO,RC,11,而且,-,309,4.29,3.71,2,11
10,e4,20,b,SVO,RC,12,看重,-,362,2.15,2.11,2,18
10,e4,20,b,SVO,RC,13,经验。,-,359,3.17,3.03,2,18
10,e4,20,b,SVO,RC,?,Y,1,1539,,,,
10,e4,21,c,TSV,MC,0,这款,-,406,3.63,3.63,2,19
10,e4,21,c,TSV,MC,1,网络,-,456,2.99,2.76,2,15
10,e4,21,c,TSV,MC,2,游戏,-,499,3.76,3.34,2,18
10,e4,21,c,TSV,MC,3,热衷,-,518,2.22,2.18,2,20
10,e4,21,c,TSV,MC,4,电玩,-,400,2.34,2.34,2,13
10,e4,21,c,TSV,MC,5,的,-,402,6.23,3.8,1,8
10,e4,21,c,TSV,MC,6,人,-,327,5.29,3.8,1,2
10,e4,21,c,TSV,MC,7,通常,-,378,3.36,3.22,2,21
10,e4,21,c,TSV,MC,8,都,-,351,5.25,3.8,1,10
10,e4,21,c,TSV,MC,9,热衷,-,361,2.22,2.18,2,20
10,e4,21,c,TSV,MC,10,追逐,-,299,2.38,2.29,2,19
10,e4,21,c,TSV,MC,11,而且,-,337,4.29,3.71,2,11
10,e4,21,c,TSV,MC,12,喜欢,-,389,4.66,3.77,2,18
10,e4,21,c,TSV,MC,13,联机。,-,373,1.11,0.85,2,18
10,e4,21,c,TSV,MC,?,N,1,1490,,,,
10,e4,22,a,TSV,RC,0,这项,-,343,2.44,2.37,2,16
10,e4,22,a,TSV,RC,1,预约,-,326,2.83,2.67,2,16
10,e4,22,a,TSV,RC,2,服务,-,349,3.38,3.17,2,13
10,e4,22,a,TSV,RC,3,乐意,-,341,3.24,3.13,2,18
10,e4,22,a,TSV,RC,4,使用,-,331,3.48,3.25,2,13
10,e4,22,a,TSV,RC,5,的,-,348,6.23,3.8,1,8
10,e4,22,a,TSV,RC,6,人,-,313,5.29,3.8,1,2
10,e4,22,a,TSV,RC,7,通常,-,363,3.36,3.22,2,21
10,e4,22,a,TSV,RC,8,都,-,301,5.25,3.8,1,10
10,e4,22,a,TSV,RC,9,乐意,-,327,3.24,3.13,2,18
10,e4,22,a,TSV,RC,10,上网,-,337,2.51,2.42,2,9
10,e4,22,a,TSV,RC,11,因为,-,281,4.78,3.79,2,10
10,e4,22,a,TSV,RC,12,觉得,-,383,4.71,3.78,2,20
10,e4,22,a,TSV,RC,13,高效。,-,371,1.82,1.68,2,20
10,e4,22,a,TSV,RC,?,Y,1,1297,,,,
10,e4,23,b,SVO,RC,0,喜欢,-,321,4.66,3.77,2,18
10,e4,23,b,SVO,RC,1,佩戴,-,327,1.63,1.56,2,25
10,e4,23,b,SVO,RC,2,这款,-,324,3.63,3.63,2,19
10,e4,23,b,SVO,RC,3,民族,-,310,2.41,2.25,2,16
10,e4,23,b,SVO,RC,4,配饰,-,314,1.61,1.34,2,18
10,e4,23,b,SVO,RC,5,的,-,352,6.23,3.8,1,8
10,e4,23,b,SVO,RC,6,人,-,310,5.29,3.8,1,2
10,e4,23,b,SVO,RC,7,通常,-,317,3.36,3.22,2,21
10,e4,23,b,SVO,RC,8,也,-,298,5.12,3.79,1,3
10,e4,23,b,SVO,RC,9,喜欢,-,373,4.66,3.77,2,18
10,e4,23,b,SVO,RC,10,藏袍,-,315,1.79,1.79,2,27
10,e4,23,b,SVO,RC,11,并且,-,325,3.64,3.33,2,11
10,e4,23,b,SVO,RC,12,酷爱,-,359,1.4,1.4,2,24
10,e4,23,b,SVO,RC,13,旅游。,-,337,2.67,2.56,2,22
10,e4,23,b,SVO,RC,?,N,1,1992,,,,
10,e4,24,c,TSV,MC,0,这款,-,344,3.63,3.63,2,19
10,e4,24,c,TSV,MC,1,高端,-,351,0,0,2,24
10,e4,24,c,TSV,MC,2,产品,-,311,2.94,2.68,2,15
10,e4,24,c,TSV,MC,3,负责,-,338,3.61,3.35,2,14
10,e4,24,c,TSV,MC,4,售后,-,355,0.48,0.3,2,17
10,e4,24,c,TSV,MC,5,的,-,338,6.23,3.8,1,8
10,e4,24,c,TSV,MC,6,人,-,301,5.29,3.8,1,2
10,e4,24,c,TSV,MC,7,同样,-,352,3.47,3.3,2,16
10,e4,24,c,TSV,MC,8,也,-,334,5.12,3.79,1,3
10,e4,24,c,TSV,MC,9,负责,-,323,3.61,3.35,2,14
10,e4,24,c,TSV,MC,10,销售,-,340,2.79,2.62,2,23
10,e4,24,c,TSV,MC,11,以便,-,334,2.52,2.48,2,13
10,e4,24,c,TSV,MC,12,建立,-,410,3.13,3,2,13
10,e4,24,c,TSV,MC,13,口碑。,-,410,1.38,1.36,2,16
10,e4,24,c,TSV,MC,?,Y,1,1819,,,,
11,e4,1,b,SVO,RC,0,敢于,-,324,1.93,1.89,2,14
11,e4,1,b,SVO,RC,1,参加,-,270,3.91,3.5,2,13
11,e4,1,b,SVO,RC,2,这项,-,317,2.44,2.37,2,16
11,e4,1,b,SVO,RC,3,极限,-,292,2.47,2.37,2,15
11,e4,1,b,SVO,RC,4,运动,-,327,3.28,3.04,2,13
11,e4,1,b,SVO,RC,5,的,-,324,6.23,3.8,1,8
11,e4,1,b,SVO,RC,6,人,-,340,5.29,3.8,1,2
11,e4,1,b,SVO,RC,7,通常,-,471,3.36,3.22,2,21
11,e4,1,b,SVO,RC,8,都,-,388,5.25,3.8,1,10
11,e4,1,b,SVO,RC,9,敢于,-,434,1.93,1.89,2,14
11,e4,1,b,SVO,RC,10,冒险,-,449,3.25,3.08,2,18
11,e4,1,b,SVO,RC,11,而且,-,619,4.29,3.71,2,11
11,e4,1,b,SVO,RC,12,玩得,-,683,3.25,3.25,2,19
11,e4,1,b,SVO,RC,13,尽兴。,-,1429,2.1,2.05,2,12
11,e4,1,b,SVO,RC,?,Y,1,2320,,,,
11,e4,2,c,TSV,MC,0,这项,-,325,2.44,2.37,2,16
11,e4,2,c,TSV,MC,1,创意,-,197,2.77,2.53,2,19
11,e4,2,c,TSV,MC,2,展览,-,254,2.4,2.2,2,19
11,e4,2,c,TSV,MC,3,喜爱,-,278,2.68,2.58,2,22
11,e4,2,c,TSV,MC,4,艺术,-,281,3.16,2.91,2,9
11,e4,2,c,TSV,MC,5,的,-,384,6.23,3.8,1,8
11,e4,2,c,TSV,MC,6,人,-,198,5.29,3.8,1,2
11,e4,2,c,TSV,MC,7,大多,-,313,2.31,2.27,2,9
11,e4,2,c,TSV,MC,8,都,-,194,5.25,3.8,1,10
11,e4,2,c,TSV,MC,9,喜爱,-,291,2.68,2.58,2,22
11,e4,2,c,TSV,MC,10,参观,-,210,2.68,2.54,2,14
11,e4,2,c,TSV,MC,11,而且,-,225,4.29,3.71,2,11
11,e4,2,c,TSV,MC,12,痴迷,-,347,2.17,2.16,2,22
11,e4,2,c,TSV,MC,13,时尚。,-,353,3.05,2.65,2,15
11,e4,2,c,TSV,MC,?,Y,1,2418,,,,
11,e4,3,a,TSV,RC,0,这项,-,283,2.44,2.37,2,16
11,e4,3,a,TSV,RC,1,新锐,-,272,0.6,0.6,2,25
11,e4,3,a,TSV,RC,2,计划,-,414,3.96,3.53,2,10
11,e4,3,a,TSV,RC,3,同意,-,351,3.76,3.46,2,19
11,e4,3,a,TSV,RC,4,实施,-,426,2.62,2.53,2,17
11,e4,3,a,TSV,RC,5,的,-,353,6.23,3.8,1,8
11,e4,3,a,TSV,RC,6,人,-,387,5.29,3.8,1,2
11,e4,3,a,TSV,RC,7,通常,-,522,3.36,3.22,2,21
11,e4,3,a,TSV,RC,8,都,-,426,5.25,3.8,1,10
11,e4,3,a,TSV,RC,9,同意,-,420,3.76,3.46,2,19
11,e4,3,a,TSV,RC,10,新政,-,354,0.9,0.9,2,22
11,e4,3,a,TSV,RC,11,而且,-,574,4.29,3.71,2,11
11,e4,3,a,TSV,RC,12,坚信,-,363,2.6,2.52,2,16
11,e4,3,a,TSV,RC,13,有益。,-,320,2.23,2.21,2,16
11,e4,3,a,TSV,RC,?,N,1,1264,,,,
11,e4,4,b,SVO,RC,0,厌倦,-,166,2.87,2.76,2,16
11,e4,4,b,SVO,RC,1,学习,-,304,3.38,3.14,2,11
11,e4,4,b,SVO,RC,2,这门,-,231,3.64,3.64,2,10
11,e4,4,b,SVO,RC,3,古老,-,408,2.78,2.63,2,11
11,e4,4,b,SVO,RC,4,手艺,-,210,2.12,2.07,2,8
11,e4,4,b,SVO,RC,5,的,-,330,6.23,3.8,1,8
11,e4,4,b,SVO,RC,6,人,-,301,5.29,3.8,1,2
11,e4,4,b,SVO,RC,7,大多,-,270,2.31,2.27,2,9
11,e4,4,b,SVO,RC,8,都,-,312,5.25,3.8,1,10
11,e4,4,b,SVO,RC,9,厌倦,-,340,2.87,2.76,2,16
11,e4,4,b,SVO,RC,10,传统,-,331,3.1,2.93,2,15
11,e4,4,b,SVO,RC,11,而且,-,328,4.29,3.71,2,11
11,e4,4,b,SVO,RC,12,难守,-,351,2.24,2.24,2,16
11,e4,4,b,SVO,RC,13,初心。,-,392,2.17,2.17,2,11
11,e4,4,b,SVO,RC,?,Y,1,2484,,,,
11,e4,5,c,TSV,MC,0,这款,-,345,3.63,3.63,2,19
11,e4,5,c,TSV,MC,1,草药,-,189,1.99,1.81,2,18
11,e4,5,c,TSV,MC,2,饮料,-,231,2.97,2.82,2,17
11,e4,5,c,TSV,MC,3,习惯,-,207,3.35,3.21,2,14
11,e4,5,c,TSV,MC,4,凉茶,-,193,1.4,1.4,2,19
11,e4,5,c,TSV,MC,5,的,-,355,6.23,3.8,1,8
11,e4,5,c,TSV,MC,6,人,-,304,5.29,3.8,1,2
11,e4,5,c,TSV,MC,7,通常,-,230,3.36,3.22,2,21
11,e4,5,c,TSV,MC,8,都,-,318,5.25,3.8,1,10
11,e4,5,c,TSV,MC,9,习惯,-,191,3.35,3.21,2,14
11,e4,5,c,TSV,MC,10,饮用,-,371,1.49,1.36,2,12
11,e4,5,c,TSV,MC,11,因为,-,164,4.78,3.79,2,10
11,e4,5,c,TSV,MC,12,偏好,-,363,1.71,1.66,2,17
11,e4,5,c,TSV,MC,13,苦味。,-,290,0.48,0.48,2,16
11,e4,5,c,TSV,MC,?,Y,1,2842,,,,
11,e4,6,a,TSV,RC,0,这个,-,467,4.96,3.79,2,10
11,e4,6,a,TSV,RC,1,合资,-,608,0.85,0.78,2,16
11,e4,6,a,TSV,RC,2,项目,-,608,3.25,2.88,2,14
11,e4,6,a,TSV,RC,3,期待,-,620,3.24,3.09,2,21
11,e4,6,a,TSV,RC,4,参与,-,437,3.28,3.11,2,11
11,e4,6,a,TSV,RC,5,的,-,382,6.23,3.8,1,8
11,e4,6,a,TSV,RC,6,人,-,383,5.29,3.8,1,2
11,e4,6,a,TSV,RC,7,同样,-,443,3.47,3.3,2,16
11,e4,6,a,TSV,RC,8,都,-,274,5.25,3.8,1,10
11,e4,6,a,TSV,RC,9,期待,-,352,3.24,3.09,2,21
11,e4,6,a,TSV,RC,10,共赢,-,255,2.17,2.17,2,23
11,e4,6,a,TSV,RC,11,以便,-,383,2.52,2.48,2,13
11,e4,6,a,TSV,RC,12,获得,-,397,3.43,3.22,2,21
11,e4,6,a,TSV,RC,13,盈利。,-,571,1.82,1.69,2,16
11,e4,6,a,TSV,RC,?,Y,1,1465,,,,
11,e4,7,b,SVO,RC,0,致力,-,211,2.23,2.19,2,12
11,e4,7,b,SVO,RC,1,参加,-,288,3.91,3.5,2,13
11,e4,7,b,SVO,RC,2,这种,-,271,4.16,3.69,2,16
11,e4,7,b,SVO,RC,3,慈善,-,244,3.06,2.66,2,25
11,e4,7,b,SVO,RC,4,组织,-,303,3.53,3.18,2,16
11,e4,7,b,SVO,RC,5,的,-,220,6.23,3.8,1,8
11,e4,7,b,SVO,RC,6,人,-,266,5.29,3.8,1,2
11,e4,7,b,SVO,RC,7,大多,-,243,2.31,2.27,2,9
11,e4,7,b,SVO,RC,8,都,-,377,5.25,3.8,1,10
11,e4,7,b,SVO,RC,9,致力,-,282,2.23,2.19,2,12
11,e4,7,b,SVO,RC,10,公益,-,369,1.82,1.72,2,14
11,e4,7,b,SVO,RC,11,以便,-,220,2.52,2.48,2,13
11,e4,7,b,SVO,RC,12,造福,-,344,1.48,1.42,2,23
11,e4,7,b,SVO,RC,13,社会。,-,180,3.26,3.05,2,13
11,e4,7,b,SVO,RC,?,N,1,914,,,,
11,e4,8,c,TSV,MC,0,这种,-,270,4.16,3.69,2,16
11,e4,8,c,TSV,MC,1,新生,-,350,2.41,2.31,2,18
11,e4,8,c,TSV,MC,2,事物,-,224,2.9,2.76,2,16
11,e4,8,c,TSV,MC,3,善于,-,334,2.46,2.41,2,15
11,e4,8,c,TSV,MC,4,交际,-,243,1.99,1.94,2,13
11,e4,8,c,TSV,MC,5,的,-,384,6.23,3.8,1,8
11,e4,8,c,TSV,MC,6,人,-,335,5.29,3.8,1,2
11,e4,8,c,TSV,MC,7,大多,-,417,2.31,2.27,2,9
11,e4,8,c,TSV,MC,8,都,-,353,5.25,3.8,1,10
11,e4,8,c,TSV,MC,9,善于,-,497,2.46,2.41,2,15
11,e4,8,c,TSV,MC,10,接纳,-,392,2.08,2.03,2,18
11,e4,8,c,TSV,MC,11,而且,-,302,4.29,3.71,2,11
11,e4,8,c,TSV,MC,12,勇于,-,272,1.79,1.75,2,12
11,e4,8,c,TSV,MC,13,挑战。,-,337,3.3,2.94,2,18
11,e4,8,c,TSV,MC,?,N,1,1999,,,,
11,e4,9,a,TSV,RC,0,这套,-,318,3.64,3.64,2,17
11,e4,9,a,TSV,RC,1,开明,-,205,1.64,1.57,2,12
11,e4,9,a,TSV,RC,2,方案,-,216,2.8,2.6,2,14
11,e4,9,a,TSV,RC,3,提倡,-,235,1.69,1.67,2,22
11,e4,9,a,TSV,RC,4,采纳,-,296,1.94,1.88,2,15
11,e4,9,a,TSV,RC,5,的,-,359,6.23,3.8,1,8
11,e4,9,a,TSV,RC,6,人,-,243,5.29,3.8,1,2
11,e4,9,a,TSV,RC,7,大多,-,231,2.31,2.27,2,9
11,e4,9,a,TSV,RC,8,都,-,311,5.25,3.8,1,10
11,e4,9,a,TSV,RC,9,提倡,-,224,1.69,1.67,2,22
11,e4,9,a,TSV,RC,10,自治,-,338,1.53,1.43,2,14
11,e4,9,a,TSV,RC,11,以便,-,264,2.52,2.48,2,13
11,e4,9,a,TSV,RC,12,提高,-,306,2.83,2.75,2,22
11,e4,9,a,TSV,RC,13,效率。,-,281,2.27,2.18,2,21
11,e4,9,a,TSV,RC,?,Y,1,1250,,,,
11,e4,10,b,SVO,RC,0,乐于,-,286,2.15,2.1,2,8
11,e4,10,b,SVO,RC,1,从事,-,364,2.6,2.52,2,12
11,e4,10,b,SVO,RC,2,这项,-,307,2.44,2.37,2,16
11,e4,10,b,SVO,RC,3,枯燥,-,301,2.03,1.94,2,26
11,e4,10,b,SVO,RC,4,工作,-,249,4.48,3.72,2,10
11,e4,10,b,SVO,RC,5,的,-,318,6.23,3.8,1,8
11,e4,10,b,SVO,RC,6,人,-,325,5.29,3.8,1,2
11,e4,10,b,SVO,RC,7,常常,-,267,2.87,2.79,2,22
11,e4,10,b,SVO,RC,8,也,-,408,5.12,3.79,1,3
11,e4,10,b,SVO,RC,9,乐于,-,285,2.15,2.1,2,8
11,e4,10,b,SVO,RC,10,科研,-,247,1.71,1.61,2,18
11,e4,10,b,SVO,RC,11,并且,-,654,3.64,3.33,2,11
11,e4,10,b,SVO,RC,12,安于,-,622,0.9,0.9,2,9
11,e4,10,b,SVO,RC,13,贫困。,-,520,2.16,1.96,2,15
11,e4,10,b,SVO,RC,?,N,1,3096,,,,
11,e4,11,c,TSV,MC,0,这种,-,182,4.16,3.69,2,16
11,e4,11,c,TSV,MC,1,智能,-,275,2.1,1.88,2,22
11,e4,11,c,TSV,MC,2,技术,-,194,3.33,3.12,2,12
11,e4,11,c,TSV,MC,3,倡导,-,231,1.43,1.4,2,16
11,e4,11,c,TSV,MC,4,创新,-,260,2.19,2.08,2,19
11,e4,11,c,TSV,MC,5,的,-,221,6.23,3.8,1,8
11,e4,11,c,TSV,MC,6,人,-,286,5.29,3.8,1,2
11,e4,11,c,TSV,MC,7,通常,-,197,3.36,3.22,2,21
11,e4,11,c,TSV,MC,8,都,-,371,5.25,3.8,1,10
11,e4,11,c,TSV,MC,9,倡导,-,181,1.43,1.4,2,16
11,e4,11,c,TSV,MC,10,开发,-,357,2.5,2.37,2,9
11,e4,11,c,TSV,MC,11,以便,-,216,2.52,2.48,2,13
11,e4,11,c,TSV,MC,12,着眼,-,501,1.82,1.79,2,22
11,e4,11,c,TSV,MC,13,未来。,-,231,3.54,3.23,2,12
11,e4,11,c,TSV,MC,?,N,1,1363,,,,
11,e4,12,a,TSV,RC,0,这支,-,256,3.64,3.64,2,11
11,e4,12,a,TSV,RC,1,多元,-,175,0.6,0.3,2,10
11,e4,12,a,TSV,RC,2,团队,-,193,3.14,2.83,2,10
11,e4,12,a,TSV,RC,3,推崇,-,180,1.46,1.43,2,22
11,e4,12,a,TSV,RC,4,组建,-,181,2.21,2.15,2,16
11,e4,12,a,TSV,RC,5,的,-,210,6.23,3.8,1,8
11,e4,12,a,TSV,RC,6,人,-,193,5.29,3.8,1,2
11,e4,12,a,TSV,RC,7,通常,-,332,3.36,3.22,2,21
11,e4,12,a,TSV,RC,8,都,-,276,5.25,3.8,1,10
11,e4,12,a,TSV,RC,9,推崇,-,239,1.46,1.43,2,22
11,e4,12,a,TSV,RC,10,合作,-,275,3.52,3.26,2,13
11,e4,12,a,TSV,RC,11,以便,-,265,2.52,2.48,2,13
11,e4,12,a,TSV,RC,12,取长,-,234,0.6,0.6,2,12
11,e4,12,a,TSV,RC,13,补短。,-,238,0.6,0.6,2,19
11,e4,12,a,TSV,RC,?,N,1,1356,,,,
11,e4,13,b,SVO,RC,0,支持,-,255,3.58,3.31,2,13
11,e4,13,b,SVO,RC,1,举行,-,201,3.03,2.89,2,15
11,e4,13,b,SVO,RC,2,这次,-,176,3.55,3.36,2,13
11,e4,13,b,SVO,RC,3,公开,-,182,2.99,2.83,2,8
11,e4,13,b,SVO,RC,4,投票,-,301,3.57,2.82,2,18
11,e4,13,b,SVO,RC,5,的,-,161,6.23,3.8,1,8
11,e4,13,b,SVO,RC,6,人,-,210,5.29,3.8,1,2
11,e4,13,b,SVO,RC,7,大多,-,208,2.31,2.27,2,9
11,e4,13,b,SVO,RC,8,都,-,217,5.25,3.8,1,10
11,e4,13,b,SVO,RC,9,支持,-,194,3.58,3.31,2,13
11,e4,13,b,SVO,RC,10,民主,-,207,2.58,2.32,2,10
11,e4,13,b,SVO,RC,11,而且,-,187,4.29,3.71,2,11
11,e4,13,b,SVO,RC,12,追求,-,378,2.88,2.78,2,16
11,e4,13,b,SVO,RC,13,公正。,-,339,2.78,2.63,2,9
11,e4,13,b,SVO,RC,?,N,1,1736,,,,
11,e4,14,c,TSV,MC,0,这种,-,467,4.16,3.69,2,16
11,e4,14,c,TSV,MC,1,健康,-,773,3.34,3.13,2,21
11,e4,14,c,TSV,MC,2,食品,-,384,2.83,2.67,2,18
11,e4,14,c,TSV,MC,3,注意,-,348,3.85,3.55,2,21
11,e4,14,c,TSV,MC,4,养生,-,364,0.7,0.7,2,14
11,e4,14,c,TSV,MC,5,的,-,321,6.23,3.8,1,8
11,e4,14,c,TSV,MC,6,人,-,394,5.29,3.8,1,2
11,e4,14,c,TSV,MC,7,大多,-,335,2.31,2.27,2,9
11,e4,14,c,TSV,MC,8,都,-,362,5.25,3.8,1,10
11,e4,14,c,TSV,MC,9,注意,-,371,3.85,3.55,2,21
11,e4,14,c,TSV,MC,10,购买,-,414,2.57,2.48,2,14
11,e4,14,c,TSV,MC,11,而且,-,357,4.29,3.71,2,11
11,e4,14,c,TSV,MC,12,重视,-,509,2.46,2.4,2,17
11,e4,14,c,TSV,MC,13,品质。,-,379,2.31,2.21,2,17
11,e4,14,c,TSV,MC,?,N,1,1293,,,,
11,e4,15,a,TSV,RC,0,这类,-,242,3.63,3.63,2,16
11,e4,15,a,TSV,RC,1,集体,-,253,2.46,2.34,2,19
11,e4,15,a,TSV,RC,2,活动,-,182,3.45,3.22,2,15
11,e4,15,a,TSV,RC,3,不喜,-,206,4.01,4.01,2,16
11,e4,15,a,TSV,RC,4,参加,-,215,3.91,3.5,2,13
11,e4,15,a,TSV,RC,5,的,-,221,6.23,3.8,1,8
11,e4,15,a,TSV,RC,6,人,-,222,5.29,3.8,1,2
11,e4,15,a,TSV,RC,7,大多,-,182,2.31,2.27,2,9
11,e4,15,a,TSV,RC,8,都,-,211,5.25,3.8,1,10
11,e4,15,a,TSV,RC,9,不喜,-,189,4.01,4.01,2,16
11,e4,15,a,TSV,RC,10,社交,-,241,2.72,2.57,2,13
11,e4,15,a,TSV,RC,11,因为,-,189,4.78,3.79,2,10
11,e4,15,a,TSV,RC,12,享受,-,204,3.49,3.29,2,16
11,e4,15,a,TSV,RC,13,独处。,-,208,2.48,2.4,2,14
11,e4,15,a,TSV,RC,?,Y,1,2082,,,,
11,e4,16,b,SVO,RC,0,避免,-,276,2.95,2.88,2,23
